;id;start_date ;deposit;balance;loan;loan_type;requested_amount;granted_amount;action;SM_account_number;SM_friends;SM_tags;SM_likes
4938;4938;2017-01-23;1;9640;1;kredyt ratalny;900;900;1;2;54;8;5
4939;4939;2017-07-13;1;3850;0;;NA;NA;0;2;200;4;2
4940;4940;2017-05-19;1;440;0;;NA;NA;0;2;77;0;0
4941;4941;2017-05-02;1;0;0;;NA;NA;0;3;367;0;0
4942;4942;2017-02-14;1;0;0;;600;NA;0;3;541;2;15
4943;4943;2017-12-10;1;1880;1;kredyt ratalny;600;600;0;1;333;4;2
4944;4944;2017-02-18;1;3060;1;limit w koncie;1800;1800;0;3;606;2;3
4945;4945;2017-01-06;1;5140;0;;800;NA;0;3;549;5;1
4946;4946;2017-07-23;1;2910;0;;NA;NA;0;3;575;2;17
4947;4947;2017-12-26;1;0;0;;NA;NA;0;1;26;0;0
4948;4948;2017-06-24;1;2760;0;;NA;NA;1;2;48;5;1
4949;4949;2017-01-11;1;3170;0;;NA;NA;1;2;204;2;2
4950;4950;2017-01-31;1;1730;0;;NA;NA;1;2;110;2;5
4951;4951;2017-08-11;1;0;0;;NA;NA;0;2;59;2;3
4952;4952;2017-08-11;1;0;1;karta kredytowa;1600;1600;0;3;555;15;4
4953;4953;2017-12-09;1;1750;0;;NA;NA;0;3;428;2;2
4954;4954;2017-06-12;1;4810;0;;NA;NA;1;2;116;4;1
4955;4955;2017-10-30;1;0;0;;NA;NA;0;2;99;2;6
4956;4956;2017-05-28;1;4580;0;;NA;NA;0;3;361;4;2
4957;4957;2017-03-24;1;3720;0;;NA;NA;0;3;578;1;3
4958;4958;2017-10-29;0;NA;1;karta kredytowa;1400;1400;0;1;150;2;0
4959;4959;2017-08-14;1;1790;0;;NA;NA;1;2;86;2;22
4960;4960;2017-03-23;0;NA;1;karta kredytowa;5300;5300;0;2;184;0;0
4961;4961;2017-11-30;1;580;0;;NA;NA;1;2;274;1;1
4962;4962;2017-03-08;1;2590;1;limit w koncie;2400;2400;1;1;54;2;3
4963;4963;2017-09-14;1;0;0;;NA;NA;1;2;113;0;0
4964;4964;2017-11-11;1;0;1;kredyt ratalny;900;900;0;2;331;0;0
4965;4965;2017-10-01;1;3710;0;;800;NA;0;3;530;0;0
4966;4966;2017-10-06;0;NA;1;karta kredytowa;3100;3100;0;2;16;1;0
4967;4967;2017-10-30;1;5580;0;;NA;NA;0;3;537;5;2
4968;4968;2017-12-14;0;NA;1;karta kredytowa;2000;2000;0;2;5;0;0
4969;4969;2017-01-18;1;0;0;;NA;NA;1;1;129;0;0
4970;4970;2017-03-20;0;NA;1;kredyt ratalny;7300;5840;0;3;373;0;0
4971;4971;2017-10-15;1;0;0;;NA;NA;0;2;53;0;0
4972;4972;2017-10-06;1;0;0;;NA;NA;0;3;531;0;0
4973;4973;2017-12-23;1;950;0;;NA;NA;1;2;43;1;3
4974;4974;2017-10-06;1;3540;1;kredyt ratalny;2500;2250;0;1;107;2;4
4975;4975;2017-05-21;1;3130;0;;2500;NA;0;3;609;4;3
4976;4976;2017-12-21;1;3320;0;;1500;NA;0;2;171;6;0
4977;4977;2017-02-10;1;5560;0;;NA;NA;0;3;450;4;2
4978;4978;2017-10-20;0;NA;1;karta kredytowa;1600;1600;0;2;239;2;13
4979;4979;2017-10-11;1;310;0;;NA;NA;0;2;107;11;4
4980;4980;2017-07-15;0;NA;1;kredyt ratalny;900;900;0;3;532;1;2
4981;4981;2017-11-21;1;0;0;;NA;NA;0;2;112;0;0
4982;4982;2017-04-23;1;3650;0;;NA;NA;0;2;220;2;3
4983;4983;2017-03-17;1;4430;0;;NA;NA;0;3;441;4;11
4984;4984;2017-06-25;0;NA;1;kredyt ratalny;600;600;1;2;27;1;1
4985;4985;2017-02-27;1;0;0;;NA;NA;0;4;489;0;0
4986;4986;2017-01-08;1;2410;1;limit w koncie;1500;1500;0;3;480;1;2
4987;4987;2017-02-14;0;NA;1;karta kredytowa;3500;3500;0;3;496;3;4
4988;4988;2017-03-09;1;220;0;;NA;NA;0;3;569;1;4
4989;4989;2017-02-28;1;4740;0;;NA;NA;1;3;513;5;4
4990;4990;2017-01-15;1;0;0;;NA;NA;1;1;48;0;0
4991;4991;2017-09-15;1;4890;0;;NA;NA;1;2;34;4;9
4992;4992;2017-05-30;1;5140;0;;NA;NA;0;3;547;3;1
4993;4993;2017-12-16;1;0;0;;NA;NA;0;2;54;3;2
4994;4994;2017-12-08;1;5570;0;;NA;NA;0;3;542;4;3
4995;4995;2017-10-07;0;NA;1;karta kredytowa;1200;1200;0;4;555;50;16
4996;4996;2017-07-12;1;8090;0;;NA;NA;0;3;591;7;2
4997;4997;2017-07-08;1;920;0;;NA;NA;0;1;267;6;2
4998;4998;2017-07-24;1;0;0;;NA;NA;0;2;11;0;0
4999;4999;2017-06-17;1;6420;1;limit w koncie;3000;3000;0;3;523;5;1
5000;5000;2017-05-08;1;3110;0;;NA;NA;0;1;198;2;8
5001;5001;2017-11-08;1;1440;0;;NA;NA;1;2;39;2;2
5002;5002;2017-07-01;1;3450;1;limit w koncie;1900;1900;0;4;643;2;3
5003;5003;2017-01-29;1;2960;0;;NA;NA;1;2;161;2;3
5004;5004;2017-03-14;1;3350;0;;NA;NA;0;1;78;2;51
5005;5005;2017-02-04;1;1700;0;;NA;NA;0;1;69;3;1
5006;5006;2017-04-13;1;4510;0;;NA;NA;1;2;349;4;5
5007;5007;2017-11-19;1;2280;0;;NA;NA;0;3;670;1;1
5008;5008;2017-11-17;1;0;0;;3100;NA;0;3;437;0;0
5009;5009;2017-09-23;1;3740;1;limit w koncie;1800;1800;1;2;250;4;3
5010;5010;2017-05-24;1;0;0;;NA;NA;0;4;740;1;3
5011;5011;2017-02-06;1;0;0;;NA;NA;0;1;156;0;0
5012;5012;2017-01-11;1;230;0;;NA;NA;0;4;589;0;0
5013;5013;2017-06-30;1;0;0;;1100;NA;0;3;574;11;1
5014;5014;2017-09-26;0;NA;1;karta kredytowa;2000;2000;0;2;285;0;0
5015;5015;2017-12-24;1;0;1;limit w koncie;4900;4900;1;2;74;0;0
5016;5016;2017-08-05;1;0;0;;NA;NA;0;3;592;1;3
5017;5017;2017-05-03;1;470;0;;NA;NA;0;3;554;0;0
5018;5018;2017-07-26;1;0;1;kredyt ratalny;700;700;0;3;462;0;0
5019;5019;2017-04-01;1;2660;1;limit w koncie;1500;1500;0;3;504;3;1
5020;5020;2017-10-04;1;2660;0;;NA;NA;1;2;206;3;3
5021;5021;2017-09-19;1;30;1;kredyt ratalny;900;900;0;3;530;1;6
5022;5022;2017-06-25;1;0;0;;NA;NA;1;2;87;3;2
5023;5023;2017-11-06;1;0;0;;NA;NA;1;1;181;0;0
5024;5024;2017-06-25;0;NA;1;kredyt ratalny;800;800;0;3;556;0;0
5025;5025;2017-08-30;1;2410;0;;NA;NA;1;3;500;0;0
5026;5026;2017-06-12;0;NA;1;kredyt ratalny;400;400;1;1;24;2;12
5027;5027;2017-11-19;1;0;0;;NA;NA;0;2;172;6;18
5028;5028;2017-10-21;1;4920;0;;NA;NA;1;2;175;3;1
5029;5029;2017-10-05;1;0;0;;NA;NA;0;2;133;0;0
5030;5030;2017-11-09;1;0;0;;NA;NA;0;2;12;0;0
5031;5031;2017-11-11;1;2640;0;;NA;NA;0;2;50;1;3
5032;5032;2017-04-12;1;0;0;;NA;NA;0;2;47;0;0
5033;5033;2017-09-12;0;NA;1;karta kredytowa;1800;1800;1;2;20;0;0
5034;5034;2017-06-14;1;5520;1;limit w koncie;1300;1300;0;1;206;5;0
5035;5035;2017-05-18;1;3070;0;;NA;NA;0;4;539;3;66
5036;5036;2017-04-19;1;0;0;;NA;NA;1;2;82;3;2
5037;5037;2017-05-03;1;0;0;;NA;NA;0;3;530;0;0
5038;5038;2017-08-01;0;NA;1;kredyt ratalny;900;900;0;1;162;0;0
5039;5039;2017-09-05;0;NA;1;karta kredytowa;2900;2900;0;3;469;1;0
5040;5040;2017-12-22;0;NA;1;kredyt ratalny;300;300;0;2;8;1;0
5041;5041;2017-06-08;1;7070;0;;NA;NA;0;2;20;5;4
5042;5042;2017-07-01;1;2270;0;;NA;NA;0;2;37;3;4
5043;5043;2017-03-17;1;0;0;;NA;NA;0;3;566;0;0
5044;5044;2017-04-04;1;2120;1;limit w koncie;2000;2000;0;4;239;1;4
5045;5045;2017-02-20;1;2040;0;;NA;NA;1;2;74;1;4
5046;5046;2017-04-26;0;NA;1;karta kredytowa;2800;2800;0;4;465;57;2
5047;5047;2017-06-23;1;1060;0;;NA;NA;1;2;102;2;2
5048;5048;2017-11-13;1;0;0;;NA;NA;0;1;32;39;0
5049;5049;2017-03-21;1;0;0;;500;NA;0;3;543;3;1
5050;5050;2017-01-02;1;0;0;;NA;NA;0;3;586;29;3
5051;5051;2017-12-09;1;0;0;;NA;NA;0;3;536;0;0
5052;5052;2017-08-25;1;6100;0;;NA;NA;1;2;183;6;2
5053;5053;2017-01-01;1;4740;1;karta kredytowa;1200;1200;0;3;657;3;0
5054;5054;2017-09-14;1;1890;0;;NA;NA;0;4;371;5;4
5055;5055;2017-03-02;1;3530;0;;NA;NA;0;3;583;4;1
5056;5056;2017-06-02;0;NA;1;karta kredytowa;1000;1000;1;2;57;4;1
5057;5057;2017-08-31;1;860;1;limit w koncie;1100;1100;1;2;136;0;0
5058;5058;2017-05-31;1;560;0;;NA;NA;1;1;269;3;1
5059;5059;2017-05-31;1;6230;0;;NA;NA;0;4;557;4;8
5060;5060;2017-02-27;1;2410;0;;NA;NA;0;3;543;2;0
5061;5061;2017-03-05;1;8500;0;;NA;NA;0;4;653;7;5
5062;5062;2017-10-07;1;0;0;;NA;NA;0;3;436;2;9
5063;5063;2017-12-09;1;3500;1;kredyt ratalny;400;400;0;3;457;2;3
5064;5064;2017-02-23;1;0;0;;NA;NA;0;3;487;3;2
5065;5065;2017-09-12;1;710;0;;NA;NA;0;3;564;21;3
5066;5066;2017-09-19;1;1860;0;;NA;NA;0;2;167;24;7
5067;5067;2017-06-27;1;0;0;;NA;NA;0;3;550;0;0
5068;5068;2017-05-15;1;3750;0;;NA;NA;0;3;545;4;4
5069;5069;2017-03-02;1;0;0;;NA;NA;0;1;127;0;0
5070;5070;2017-04-20;1;5940;1;limit w koncie;1000;1000;0;1;51;6;12
5071;5071;2017-10-27;0;NA;1;karta kredytowa;2700;2700;0;3;632;1;6
5072;5072;2017-01-26;1;380;0;;1200;NA;0;2;327;0;0
5073;5073;2017-06-09;1;0;0;;NA;NA;0;1;179;1;2
5074;5074;2017-11-07;1;3310;0;;NA;NA;1;1;75;1;15
5075;5075;2017-12-13;1;6060;0;;NA;NA;0;2;134;5;0
5076;5076;2017-02-20;1;140;0;;NA;NA;0;1;168;0;0
5077;5077;2017-05-07;1;4000;0;;800;NA;0;2;223;4;5
5078;5078;2017-12-17;1;4480;0;;NA;NA;0;3;463;5;1
5079;5079;2017-08-08;1;870;0;;NA;NA;0;3;551;0;0
5080;5080;2017-12-11;1;630;1;kredyt ratalny;5300;4770;0;1;168;0;0
5081;5081;2017-10-16;1;2380;0;;NA;NA;0;2;250;0;0
5082;5082;2017-06-21;1;0;0;;NA;NA;0;3;560;0;0
5083;5083;2017-07-27;0;NA;1;kredyt ratalny;5900;4720;0;3;399;0;0
5084;5084;2017-10-19;1;4500;0;;NA;NA;0;3;608;3;2
5085;5085;2017-11-24;1;3860;0;;NA;NA;0;3;506;4;1
5086;5086;2017-12-23;0;NA;1;karta kredytowa;1100;1100;0;1;93;2;1
5087;5087;2017-06-24;1;6140;0;;NA;NA;0;3;596;4;5
5088;5088;2017-05-31;1;0;0;;NA;NA;0;1;266;0;0
5089;5089;2017-08-11;0;NA;1;karta kredytowa;2600;2600;0;3;586;1;6
5090;5090;2017-06-24;1;510;0;;NA;NA;0;3;544;0;0
5091;5091;2017-01-07;1;2410;0;;NA;NA;1;1;57;2;2
5092;5092;2017-10-27;1;2570;0;;NA;NA;0;2;264;3;1
5093;5093;2017-10-13;1;1660;0;;NA;NA;1;1;209;1;0
5094;5094;2017-05-23;1;0;1;kredyt ratalny;400;400;0;3;559;0;0
5095;5095;2017-08-27;1;0;0;;NA;NA;0;2;154;0;0
5096;5096;2017-07-16;1;7340;0;;NA;NA;0;2;39;5;3
5097;5097;2017-11-15;1;1570;0;;NA;NA;0;3;558;1;5
5098;5098;2017-02-07;0;NA;1;karta kredytowa;2000;2000;0;2;159;0;0
5099;5099;2017-08-29;1;40;0;;NA;NA;0;3;574;4;1
5100;5100;2017-02-04;1;2330;0;;NA;NA;0;3;601;2;2
5101;5101;2017-08-12;1;4220;0;;NA;NA;0;3;417;5;1
5102;5102;2017-09-10;1;4950;1;limit w koncie;3400;3400;1;2;195;3;3
5103;5103;2017-04-15;1;3530;0;;NA;NA;0;3;435;3;7
5104;5104;2017-08-09;1;2820;0;;NA;NA;0;3;590;3;12
5105;5105;2017-08-28;1;5800;0;;NA;NA;0;3;395;5;5
5106;5106;2017-03-21;1;4410;0;;NA;NA;0;4;604;4;4
5107;5107;2017-12-18;1;690;0;;NA;NA;0;4;502;5;1
5108;5108;2017-12-10;1;2240;1;kredyt ratalny;400;400;0;3;477;0;0
5109;5109;2017-07-03;0;NA;1;karta kredytowa;3400;3400;0;3;693;1;6
5110;5110;2017-10-15;1;0;1;kredyt ratalny;700;700;1;1;180;1;2
5111;5111;2017-03-10;0;NA;1;karta kredytowa;2100;2100;0;3;605;0;0
5112;5112;2017-07-20;1;4730;0;;NA;NA;1;2;254;5;5
5113;5113;2017-05-25;1;5560;0;;NA;NA;0;3;475;5;3
5114;5114;2017-11-20;1;2680;0;;NA;NA;0;2;13;2;8
5115;5115;2017-01-22;0;NA;1;kredyt ratalny;600;600;0;3;422;1;7
5116;5116;2017-05-25;1;0;0;;NA;NA;0;3;549;0;0
5117;5117;2017-10-04;1;540;0;;NA;NA;1;2;56;0;0
5118;5118;2017-02-26;1;0;1;karta kredytowa;1300;1300;0;1;149;12;7
5119;5119;2017-03-23;0;NA;1;karta kredytowa;1800;1800;0;3;543;0;0
5120;5120;2017-05-14;1;2600;0;;NA;NA;0;3;567;2;4
5121;5121;2017-04-17;1;0;0;;NA;NA;0;3;456;0;0
5122;5122;2017-03-09;1;4590;1;limit w koncie;1100;1100;1;2;140;3;0
5123;5123;2017-01-15;1;20;0;;NA;NA;0;2;130;0;0
5124;5124;2017-04-28;1;0;0;;NA;NA;0;2;171;0;0
5125;5125;2017-10-14;1;1440;0;;NA;NA;0;1;75;1;4
5126;5126;2017-12-08;1;6010;0;;NA;NA;0;3;607;6;5
5127;5127;2017-12-02;0;NA;1;kredyt ratalny;900;900;0;3;804;0;0
5128;5128;2017-04-16;1;2350;0;;NA;NA;0;2;143;2;3
5129;5129;2017-10-08;1;0;0;;NA;NA;0;3;509;0;0
5130;5130;2017-02-14;1;620;1;kredyt ratalny;400;400;0;3;501;2;1
5131;5131;2017-08-25;1;270;0;;NA;NA;0;4;561;0;0
5132;5132;2017-06-30;1;3440;0;;500;NA;0;3;531;3;2
5133;5133;2017-01-28;1;0;0;;NA;NA;1;2;169;1;3
5134;5134;2017-08-28;0;NA;1;kredyt ratalny;400;400;0;3;546;0;0
5135;5135;2017-06-13;1;0;0;;NA;NA;0;3;585;0;0
5136;5136;2017-07-09;1;1240;0;;NA;NA;0;1;92;1;14
5137;5137;2017-01-05;0;NA;1;karta kredytowa;1200;1200;0;2;167;1;3
5138;5138;2017-10-18;0;NA;1;kredyt ratalny;3600;3240;0;3;597;2;2
5139;5139;2017-12-21;1;640;0;;NA;NA;0;3;548;0;0
5140;5140;2017-05-07;0;NA;1;karta kredytowa;1600;1600;0;2;106;0;0
5141;5141;2017-08-26;1;850;0;;NA;NA;0;3;475;1;2
5142;5142;2017-04-24;1;4220;0;;NA;NA;1;1;251;2;5
5143;5143;2017-08-04;1;6840;0;;NA;NA;1;1;224;5;5
5144;5144;2017-03-14;0;NA;1;kredyt ratalny;300;300;0;2;73;2;5
5145;5145;2017-11-16;1;1560;0;;NA;NA;0;1;118;8;1
5146;5146;2017-04-23;1;8230;0;;NA;NA;0;1;19;7;4
5147;5147;2017-04-29;0;NA;1;karta kredytowa;1300;1300;0;3;469;1;5
5148;5148;2017-06-12;1;2290;0;;NA;NA;0;2;180;1;2
5149;5149;2017-08-26;0;NA;1;kredyt ratalny;1700;1360;0;3;501;10;3
5150;5150;2017-02-15;1;2770;1;limit w koncie;3500;3500;1;1;119;3;0
5151;5151;2017-08-22;0;NA;1;kredyt ratalny;900;900;0;2;95;1;4
5152;5152;2017-12-11;1;1670;0;;NA;NA;0;1;111;2;7
5153;5153;2017-04-19;1;0;0;;NA;NA;1;2;58;2;2
5154;5154;2017-04-15;1;4010;0;;NA;NA;0;1;348;5;0
5155;5155;2017-12-24;1;3430;0;;NA;NA;1;1;276;3;4
5156;5156;2017-01-09;1;4680;0;;NA;NA;0;4;489;5;19
5157;5157;2017-06-16;1;0;0;;NA;NA;0;2;117;1;2
5158;5158;2017-06-10;0;NA;1;karta kredytowa;2100;2100;0;2;48;0;0
5159;5159;2017-01-12;1;0;0;;NA;NA;1;1;220;0;0
5160;5160;2017-04-03;1;8250;0;;7400;NA;0;2;159;9;2
5161;5161;2017-04-28;1;1350;0;;NA;NA;0;4;635;35;2
5162;5162;2017-06-01;1;2800;0;;NA;NA;1;1;126;2;1
5163;5163;2017-04-18;0;NA;1;karta kredytowa;1000;1000;0;3;458;6;1
5164;5164;2017-08-11;0;NA;1;karta kredytowa;1000;1000;0;1;180;0;0
5165;5165;2017-07-24;1;0;0;;NA;NA;0;1;285;0;0
5166;5166;2017-09-19;1;1980;0;;NA;NA;0;3;445;2;1
5167;5167;2017-08-15;1;4400;0;;NA;NA;0;2;76;5;27
5168;5168;2017-11-20;1;2980;0;;NA;NA;0;3;435;3;8
5169;5169;2017-04-21;1;860;1;kredyt ratalny;300;300;0;2;71;1;7
5170;5170;2017-04-12;1;3280;0;;1000;NA;1;2;54;5;2
5171;5171;2017-09-13;1;4890;0;;NA;NA;0;2;66;5;1
5172;5172;2017-08-10;1;240;0;;NA;NA;0;2;183;0;0
5173;5173;2017-07-07;0;NA;1;karta kredytowa;1300;1300;0;2;126;1;1
5174;5174;2017-08-16;1;1810;0;;NA;NA;0;2;74;24;2
5175;5175;2017-11-07;1;0;0;;NA;NA;0;1;187;1;8
5176;5176;2017-07-29;1;4430;0;;NA;NA;0;3;512;4;2
5177;5177;2017-03-20;1;0;0;;NA;NA;0;3;558;0;0
5178;5178;2017-11-30;1;2390;0;;NA;NA;0;1;125;4;3
5179;5179;2017-05-17;1;0;0;;NA;NA;0;3;396;4;4
5180;5180;2017-01-28;0;NA;1;kredyt ratalny;700;700;0;1;232;1;1
5181;5181;2017-11-11;0;NA;1;karta kredytowa;3000;3000;1;2;49;0;0
5182;5182;2017-05-23;1;0;1;karta kredytowa;1900;1900;0;3;455;0;0
5183;5183;2017-02-20;1;2010;0;;NA;NA;1;1;319;3;3
5184;5184;2017-01-06;1;40;0;;NA;NA;0;3;599;0;0
5185;5185;2017-05-05;1;690;0;;1200;NA;1;1;267;0;0
5186;5186;2017-06-25;1;1660;0;;NA;NA;0;3;571;3;9
5187;5187;2017-04-25;1;2340;0;;NA;NA;0;2;72;2;0
5188;5188;2017-05-04;0;NA;1;kredyt ratalny;800;800;0;2;212;2;4
5189;5189;2017-03-06;1;5160;0;;NA;NA;0;1;70;4;3
5190;5190;2017-06-11;1;4400;0;;NA;NA;0;3;516;4;1
5191;5191;2017-03-30;1;770;0;;3100;NA;0;3;460;0;0
5192;5192;2017-01-27;0;NA;1;kredyt ratalny;4600;3680;0;2;176;0;0
5193;5193;2017-10-18;0;NA;1;karta kredytowa;4900;4900;0;1;128;16;7
5194;5194;2017-11-25;0;NA;1;karta kredytowa;3400;3400;0;3;485;1;45
5195;5195;2017-06-21;1;0;1;karta kredytowa;4000;4000;0;3;467;0;0
5196;5196;2017-01-23;1;1690;0;;NA;NA;0;3;573;8;116
5197;5197;2017-05-17;0;NA;1;karta kredytowa;2700;2700;0;1;106;0;0
5198;5198;2017-01-10;1;1520;0;;NA;NA;1;2;234;4;4
5199;5199;2017-10-08;1;0;0;;NA;NA;0;2;248;2;3
5200;5200;2017-09-16;1;0;0;;NA;NA;1;2;305;1;1
5201;5201;2017-04-07;1;3020;0;;NA;NA;0;3;554;2;4
5202;5202;2017-11-17;1;980;1;kredyt ratalny;400;400;0;2;172;2;4
5203;5203;2017-08-08;1;1360;1;karta kredytowa;2500;2500;0;1;113;3;4
5204;5204;2017-08-30;0;NA;1;kredyt ratalny;300;300;0;3;572;1;3
5205;5205;2017-03-20;0;NA;1;kredyt ratalny;800;800;0;3;332;0;0
5206;5206;2017-09-09;1;400;1;karta kredytowa;1200;1200;0;3;511;1;5
5207;5207;2017-03-25;1;0;0;;NA;NA;0;3;624;1;1
5208;5208;2017-11-24;1;3110;0;;NA;NA;0;2;132;2;4
5209;5209;2017-04-26;1;290;0;;NA;NA;0;2;76;1;2
5210;5210;2017-11-20;1;1190;1;kredyt ratalny;400;400;0;3;478;1;4
5211;5211;2017-08-20;1;3610;0;;NA;NA;0;3;620;3;8
5212;5212;2017-11-29;1;0;0;;NA;NA;0;3;560;2;2
5213;5213;2017-05-08;1;1190;0;;NA;NA;0;3;592;19;6
5214;5214;2017-10-10;1;2950;0;;NA;NA;0;3;481;3;0
5215;5215;2017-01-21;1;490;0;;NA;NA;0;3;444;0;0
5216;5216;2017-01-17;1;3860;0;;NA;NA;0;3;515;4;2
5217;5217;2017-04-15;1;0;0;;NA;NA;0;3;584;0;0
5218;5218;2017-07-10;1;470;0;;NA;NA;0;1;43;0;0
5219;5219;2017-07-28;1;6760;0;;NA;NA;0;3;503;8;4
5220;5220;2017-09-28;0;NA;1;karta kredytowa;4100;4100;0;1;30;0;0
5221;5221;2017-04-25;1;3730;0;;NA;NA;0;3;501;3;1
5222;5222;2017-04-07;0;NA;1;karta kredytowa;1000;1000;0;3;465;0;0
5223;5223;2017-03-30;1;2770;0;;NA;NA;0;3;572;3;2
5224;5224;2017-07-28;1;3700;1;kredyt ratalny;1700;1360;0;1;68;3;5
5225;5225;2017-11-17;0;NA;1;karta kredytowa;1200;1200;0;2;278;0;0
5226;5226;2017-06-18;1;0;0;;NA;NA;0;1;75;0;0
5227;5227;2017-05-16;0;NA;1;kredyt ratalny;3200;2560;0;3;463;91;2
5228;5228;2017-08-22;1;7890;0;;NA;NA;0;1;55;8;0
5229;5229;2017-08-05;1;0;1;karta kredytowa;1900;1900;0;3;569;0;0
5230;5230;2017-08-23;1;5700;0;;NA;NA;1;1;236;6;3
5231;5231;2017-11-05;1;510;0;;NA;NA;0;3;608;0;0
5232;5232;2017-11-30;1;750;0;;NA;NA;0;1;136;0;0
5233;5233;2017-04-27;1;0;0;;NA;NA;0;2;148;6;2
5234;5234;2017-02-26;1;3650;0;;NA;NA;0;3;650;3;11
5235;5235;2017-02-24;0;NA;1;karta kredytowa;4400;4400;0;3;503;2;4
5236;5236;2017-11-23;1;4890;1;limit w koncie;1400;1400;0;1;237;6;2
5237;5237;2017-12-13;1;6280;0;;NA;NA;0;3;541;5;6
5238;5238;2017-06-02;1;640;0;;800;NA;0;2;207;0;0
5239;5239;2017-09-15;1;3580;0;;NA;NA;0;2;292;3;7
5240;5240;2017-03-22;0;NA;1;karta kredytowa;3700;3700;0;1;44;2;6
5241;5241;2017-02-23;1;3810;0;;NA;NA;0;2;155;2;2
5242;5242;2017-09-05;1;3100;0;;NA;NA;0;2;295;3;3
5243;5243;2017-08-22;0;NA;1;karta kredytowa;4000;4000;0;3;586;0;0
5244;5244;2017-10-20;1;0;0;;NA;NA;0;3;555;0;0
5245;5245;2017-12-10;1;1750;1;kredyt ratalny;2300;1840;0;3;513;3;0
5246;5246;2017-02-18;1;8680;0;;1600;NA;1;1;9;6;2
5247;5247;2017-10-15;1;1750;0;;NA;NA;1;2;189;2;2
5248;5248;2017-02-27;1;1140;0;;NA;NA;0;1;79;1;5
5249;5249;2017-04-22;1;6420;1;karta kredytowa;1200;1200;0;1;108;5;1
5250;5250;2017-01-08;1;520;0;;NA;NA;0;4;401;1;3
5251;5251;2017-12-08;1;0;1;kredyt ratalny;500;500;0;2;162;0;0
5252;5252;2017-11-05;1;0;0;;NA;NA;0;1;76;0;0
5253;5253;2017-02-04;1;4840;0;;NA;NA;0;3;465;4;2
5254;5254;2017-08-21;1;1960;1;kredyt ratalny;400;400;0;3;688;2;1
5255;5255;2017-02-18;1;6150;0;;NA;NA;0;3;578;6;3
5256;5256;2017-08-27;1;5780;1;kredyt ratalny;700;700;0;2;25;4;4
5257;5257;2017-09-14;1;880;0;;NA;NA;0;1;100;0;0
5258;5258;2017-03-20;1;1800;0;;NA;NA;0;3;500;2;2
5259;5259;2017-10-07;1;2370;1;kredyt ratalny;500;500;0;1;70;0;0
5260;5260;2017-11-30;1;5230;0;;NA;NA;1;2;169;5;1
5261;5261;2017-08-24;1;2340;0;;NA;NA;0;2;94;0;0
5262;5262;2017-10-28;1;0;1;kredyt ratalny;700;700;0;3;558;1;7
5263;5263;2017-11-10;0;NA;1;kredyt ratalny;400;400;0;4;452;14;6
5264;5264;2017-12-20;1;0;0;;NA;NA;1;2;69;0;0
5265;5265;2017-07-25;1;0;0;;1000;NA;0;2;44;0;0
5266;5266;2017-04-14;1;0;0;;NA;NA;1;2;75;6;2
5267;5267;2017-05-13;1;1830;0;;NA;NA;0;3;541;2;13
5268;5268;2017-01-20;0;NA;1;kredyt ratalny;800;800;0;3;626;0;0
5269;5269;2017-10-29;1;190;1;limit w koncie;3300;3300;0;3;391;1;4
5270;5270;2017-12-22;0;NA;1;karta kredytowa;1500;1500;0;1;187;5;5
5271;5271;2017-09-02;1;0;0;;NA;NA;0;4;372;1;2
5272;5272;2017-03-13;1;2260;0;;NA;NA;0;3;560;2;5
5273;5273;2017-04-06;0;NA;1;karta kredytowa;1700;1700;0;3;513;0;0
5274;5274;2017-05-31;1;6070;0;;NA;NA;0;3;492;5;1
5275;5275;2017-07-02;0;NA;1;karta kredytowa;1000;1000;0;3;628;0;0
5276;5276;2017-08-18;0;NA;1;kredyt ratalny;3100;2480;0;2;102;3;6
5277;5277;2017-05-01;1;1550;0;;NA;NA;0;2;59;1;2
5278;5278;2017-08-24;1;860;0;;400;NA;0;1;36;1;5
5279;5279;2017-03-13;1;6440;0;;NA;NA;0;3;416;6;4
5280;5280;2017-06-05;1;2840;0;;NA;NA;0;3;525;2;3
5281;5281;2017-03-17;1;4410;0;;NA;NA;0;3;489;3;6
5282;5282;2017-07-25;1;4120;0;;NA;NA;0;3;505;4;3
5283;5283;2017-02-03;1;4830;0;;1000;NA;0;3;658;6;2
5284;5284;2017-04-17;1;3610;1;karta kredytowa;1500;1500;0;3;514;3;3
5285;5285;2017-03-06;1;2290;0;;NA;NA;1;1;60;0;0
5286;5286;2017-11-27;1;1060;0;;NA;NA;0;1;19;3;0
5287;5287;2017-12-23;1;2570;0;;NA;NA;1;2;173;3;4
5288;5288;2017-10-08;1;0;0;;1000;NA;1;2;56;0;0
5289;5289;2017-09-24;0;NA;1;karta kredytowa;2400;2400;0;3;477;0;0
5290;5290;2017-07-24;1;7860;1;kredyt ratalny;400;400;0;2;116;7;6
5291;5291;2017-12-23;1;0;0;;NA;NA;0;2;164;0;0
5292;5292;2017-04-30;1;9030;0;;NA;NA;0;1;20;10;1
5293;5293;2017-10-24;1;0;0;;400;NA;0;3;534;0;0
5294;5294;2017-01-03;0;NA;1;kredyt ratalny;500;500;0;3;616;0;0
5295;5295;2017-11-03;1;2700;0;;NA;NA;1;2;169;3;1
5296;5296;2017-08-04;1;4370;1;karta kredytowa;2900;2900;0;4;502;3;3
